text,diggCount,replyCommentTotal,createTimeISO,uniqueId,videoWebUrl,uid,cid,avatarThumbnail,label
WOYYY MEIII HAHAHAHAHAHHA,0,,2025-03-03T14:06:30.000Z,luicenaad,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,7176039466712515610,7477584345487688468,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/75e9c9dbed654c8cbb2668be4d57c8e7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6d43d2db&x-expires=1765332000&x-signature=whUdcvhW9xMO3LKTa7MOp%2Fo8qkA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
takut bnr aku mei😭,0,,2025-03-03T14:01:44.000Z,fillowith,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,6540913845115863041,7477583123708068624,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/f152009e864b0361100cf4e26230737b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bb8ca6fe&x-expires=1765332000&x-signature=OVgQ1pQRKTEZ2twBM7z8XYDt6KI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Negatif
"banyak tp kalo km ngerti dan paham ak rasa keknya ga sesusah itu deh, kuncinya sukain pelajarannya, klo km suka pasti nnti otomatis bisa aja ngerjainnya",0,,2025-04-27T04:22:33.000Z,hi.lyzaaa,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,6722601980852962306,7497843539234898696,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6ebd13d47351a88242d9d6e6035415b7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=988b9918&x-expires=1765332000&x-signature=7DwB7CRRVk%2FfcShp4D0tXPz99G4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Positif
suka ngoding tpi gasuka mtk masuk teknik informatika oke ngga kak? 😞😞,0,,2025-04-27T10:02:10.000Z,kik1kki,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,7353358670858765317,7497931050187571975,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d1cea8212d5ef925a352909ccb9fc626~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3850eda5&x-expires=1765332000&x-signature=OJys49xz2uBaDoFlc3hd%2B3V%2FXUU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Positif
"ini akuu bangeeett, ok kok!",1,,2025-04-27T14:51:47.000Z,hi.lyzaaa,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,6722601980852962306,7498005688599216917,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6ebd13d47351a88242d9d6e6035415b7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=988b9918&x-expires=1765332000&x-signature=7DwB7CRRVk%2FfcShp4D0tXPz99G4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Positif
"YES, THANKS KAK, ITU KAKA SNBP APA SNBT?? 😭😭KLO SNBT SKOR NYA BERAPA",0,,2025-04-28T00:06:45.000Z,kik1kki,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,7353358670858765317,7498148596228981512,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d1cea8212d5ef925a352909ccb9fc626~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3850eda5&x-expires=1765332000&x-signature=OJys49xz2uBaDoFlc3hd%2B3V%2FXUU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Positif
masuk Pai aja ka,1,,2025-04-27T03:38:36.000Z,_kuenak,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,7135813798729008154,7497832202425090837,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3ab185bcbcad6ddef78d8ebb0e28e66e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=eb647d29&x-expires=1765332000&x-signature=gIgyANLhJFF9Myc%2Brzy4g9UQ4VU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
pai?? 😭,0,,2025-04-27T03:47:56.000Z,kik1kki,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,7353358670858765317,7497834610606146322,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d1cea8212d5ef925a352909ccb9fc626~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3850eda5&x-expires=1765332000&x-signature=OJys49xz2uBaDoFlc3hd%2B3V%2FXUU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
"duh kak sebaiknya jgn, ousing bgt pls 😔",1,,2025-03-06T15:19:06.000Z,hi.lyzaaa,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,6722601980852962306,7478716331366417159,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6ebd13d47351a88242d9d6e6035415b7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=988b9918&x-expires=1765332000&x-signature=7DwB7CRRVk%2FfcShp4D0tXPz99G4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Negatif
nyakitin kak serius 🙏🏻,0,,2025-03-04T07:22:21.000Z,brownaddicted__,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,7039084206890779675,7477851286398927623,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4bb60a3b4a200fc8d818bab4aefb65b4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=37dd45eb&x-expires=1765332000&x-signature=ANKGdxqMDdPCNDw333BBZpKDqsA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
😭😭😭😋,0,,2025-03-04T01:27:57.000Z,lunaticakashic,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,7452732072185922567,7477759917475808008,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/beaf8ea9f8db19927b5de189ae5e2189~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c22afef8&x-expires=1765332000&x-signature=dnix%2FBVgjUm4TKElM5uk5hl%2Fwc4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
Wahhhhh😂😂😂,3,,2025-09-23T22:17:49.000Z,olivvve9_,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,6871103472591373313,7553412174704018193,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0fd25b658a53a467ac2fbfa862f36462~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=87153de5&x-expires=1765332000&x-signature=LHYXpjv9iWWcIH%2BZOnTr5E8bs5A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
serem ih,198,,2025-03-04T09:59:03.000Z,wantii_011,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,7308258902713500673,7477891664900866837,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d268d8846979a89c645eff1ee888cd3f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f054dfb4&x-expires=1765332000&x-signature=5HREKjcNzNeD3EjP%2B%2BEe5nL6OIg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
HAHAHAHAHAHAH,111,,2025-03-04T04:12:46.000Z,xiaotingcantik,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,6769908335647917057,7477802401299923729,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/ad475072f4bb8abb796c64ae1a01505a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8d8c872d&x-expires=1765332000&x-signature=yMPOs9zdWFN248DSobc2Yh1Qw2A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
@curi🅾️us girl ❔❗ 😭,3,,2025-03-09T00:03:38.000Z,guwehuwuhh,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,7195003721523987483,7479593634942681874,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/42f28df4c21a133399217f53ea44b516~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8f019f7d&x-expires=1765332000&x-signature=puQyfpOjTkbV3pqTrNPG7o1tzPs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
alamak,2,,2025-03-21T03:17:31.000Z,ciiiccu,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,7301577238901965830,7484096607135564552,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/744e05b030f51cede4466715be06ae60~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1ffcc5bf&x-expires=1765332000&x-signature=vwuS1It3Q7lzgbmDaJLVIvE3dwM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
@e 😊😊,2,,2025-03-06T08:10:08.000Z,pwiincesslaaa,https://www.tiktok.com/@_ram.s0/video/7477531123526946056,6912284334079919110,7478605636386046775,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6a4da740fd443467d7d4f4ea06b310b1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=404cb016&x-expires=1765332000&x-signature=dKchO3KTYpOTJ8pIvBZyqYB4fp8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
code blocks kah?,0,0.0,2025-06-18T14:07:18.000Z,hanifnazmiazhan,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,7009632804686922754,7517290694831538952,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9eb4b67499e91d60506d9ebd67e039e2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c18865d8&x-expires=1765332000&x-signature=Nlvf6jnCegNjTpsiZIAeyJ6tlCg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,Netral
BA students say,0,0.0,2025-06-18T15:47:09.000Z,riqyann7,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,7187657302114206726,7517316415004951303,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2d95d91b27910b5ae59f6cb4691813bd~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=065ea8c0&x-expires=1765332000&x-signature=idIuYx8FSmBYCwXuBzEwKR0lhcU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,Netral
"giliran di suruh nanya lgi gimana"" tadi?😭🙏",0,0.0,2025-06-18T11:17:16.000Z,fan__412,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,6530930523513389058,7517246866317280016,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a45ec6a970b99d75d4923ae77ece7995~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5652c805&x-expires=1765332000&x-signature=W58XuipPeyw4MnN1GaGcTjIYCz4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,Netral
@Rangga project @Zidan Sakha @barrrrrr el ngampangno🤙🏻,0,2.0,2025-06-20T04:17:45.000Z,iqballbaihaqii_,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,6901890971391968257,7517880922790085384,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1812665f53a42ca37e29393500c7b266~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3e17bdbc&x-expires=1765332000&x-signature=EZ27QvqCfGodUOjA0gT1%2FSu4vWM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,Netral
WKWKAKAKWKWKWKWKWKW kalimat petantang petentengggggg kita @anonymous,0,1.0,2025-06-20T14:24:06.000Z,awayul,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,6821286058052764673,7518037195605967637,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/88d61f31f7fb314d505d8e179d3962d1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ee20dce1&x-expires=1765332000&x-signature=adIQUNfIbKlIpD1TSbIIMfuYBmE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,Netral
@j ini maksud gue nih,0,1.0,2025-06-19T09:26:33.000Z,aulilaliluve,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,7106933209250137114,7517589418686464789,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e3529489324a5f8808e09450291bf01b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c2aae198&x-expires=1765332000&x-signature=KMPLj4jj7iTKzIIxuU5oJCW9o1o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,Netral
"kalo udah tau caranya, apapun juga gua jabanin, timbang skripsi doang mah gampang",0,0.0,2025-06-19T06:53:53.000Z,akhsyaa7,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,7160625041666032666,7517550091000660754,https://p77-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d7baab7b955c114eac755f19c1d2a3a2~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=2f299437&x-expires=1765332000&x-signature=mOEc%2FrFSoU4loNRqAwnHxE1lqA8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Netral
FISIKA MENTIONED,0,0.0,2025-06-18T15:07:31.000Z,roodxxane,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,6977223502735819778,7517306205242344210,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b746e663d07e638d1d06e9d61b3e9224~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=ade4b2a9&x-expires=1765332000&x-signature=rxuBDZeXRaEWu4g33llMYfO3R%2B4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Netral
@kiwiii🥝🥝🥝 🥺,0,1.0,2025-06-18T23:51:21.000Z,0pqrst4s,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,6873763529095185409,7517441148181971720,https://p77-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a607c869a1bd63ddc76354db631e9950~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=79559115&x-expires=1765332000&x-signature=BUxB0NAi%2FMaIxte6dacoecOEIyg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Netral
easy😭😭😭,1,,2025-06-18T23:56:27.000Z,akunprivat__0c,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,6888200055763239937,7517442446192395026,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/194612d740a9ad1d553f0ccb291d80b4~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=09691e53&x-expires=1765332000&x-signature=gvzlj1HZCeJ57sC1%2FRWE1l8S6H0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Netral
😁,0,0.0,2025-11-07T13:55:44.000Z,iqunzy,https://www.tiktok.com/@thespecialoneeeeeeee/video/7516896831268195590,6958294972214985729,7569981819393508103,https://p77-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/14ef9b72685568b6b6ebc7ab099d51a4~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=afa16062&x-expires=1765332000&x-signature=ll1jsdBZm85oYqgOoi%2Bnk1TwWRo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,Netral
hahaha ga 2 kali sama anak teknik🥰,11,,2025-07-11T07:42:15.000Z,tazzysparkle,https://www.tiktok.com/@prrincessaca/video/7524574696239549704,7022218678570451995,7525726420875854610,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b44c19956e7bdd8c39eadaba2e3b45d6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=129a3c23&x-expires=1765332000&x-signature=XRLgamRGc6L2AbK6xbIJE4xqhOM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Positif
trust ovtt😭,6,,2025-07-11T09:25:56.000Z,lluvcaths_,https://www.tiktok.com/@prrincessaca/video/7524574696239549704,6841482224778789890,7525594863452013320,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a9b41200b1869fb0289384829794a427~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e8c6d6e3&x-expires=1765332000&x-signature=czSGBnIr%2FB9vryinRmDe1wyEh9s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Positif
FR😭,3,,2025-07-24T12:37:08.000Z,alvinaanf,https://www.tiktok.com/@prrincessaca/video/7524574696239549704,7434375810381300743,7530626502699516693,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d12f016ab65e31c7763707b68c9dea95~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=89e49b62&x-expires=1765332000&x-signature=bMiRG%2FCPwFYexhCqkxvd6JUqDkE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
trust issue jir😔,2,,2025-07-21T11:04:32.000Z,_cppyb4ra,https://www.tiktok.com/@prrincessaca/video/7524574696239549704,7011756131229041691,7529489417619325714,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ae670b7d560e7a61f4ef3e5e3c2b1806~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cfc7353c&x-expires=1765332000&x-signature=ZDeLLsA0nf9KIIiKXTmO0YQq7Z4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Positif
kak? wkwkw😭,1,,2025-07-24T04:21:32.000Z,aaraaaraaa_,https://www.tiktok.com/@prrincessaca/video/7524574696239549704,6726034616669357058,7530498796998148872,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/88e11059ac6fa5d3754882b2e44f5c7a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8594e479&x-expires=1765332000&x-signature=EyM4I2Qr%2Bwx0wHVcbuAHDEtleng%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
trustissue kk 😭,1,,2025-07-13T05:02:22.000Z,queenlate94,https://www.tiktok.com/@prrincessaca/video/7524574696239549704,6883013965230064641,7526427375888155400,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5591fd219b85f6f63443dc58351e924f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8d936273&x-expires=1765332000&x-signature=2H3a7AbvE9prboau8ANXQP0Yu8E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
FR😭,1,,2025-07-13T00:32:08.000Z,.b1ebble,https://www.tiktok.com/@prrincessaca/video/7524574696239549704,6902436967545816066,7526357716949910290,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/022803f74837064e08d374a5ede8a8d3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e54d6b4c&x-expires=1765332000&x-signature=F66ckOCdKVCUOB75A163dmcHR9o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
YE,1,,2025-07-12T13:03:07.000Z,user240524050721,https://www.tiktok.com/@prrincessaca/video/7524574696239549704,7284647349576811538,7526180206668153607,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0abf7aee47ce24dc613a7bb369d58ac6~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=010ed4f6&x-expires=1765332000&x-signature=VeUM0prtsf5ppzgGhdd92uuR9UU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
siaaapppp 🙏🤣,1,,2025-07-11T19:03:08.000Z,jrsyad__,https://www.tiktok.com/@prrincessaca/video/7524574696239549704,6839502415265743874,7525901865877078804,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/046f718efc7bd23ab9038308a1c5b6ef~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6e872800&x-expires=1765332000&x-signature=Yz%2B7D6LForOEh83WOaPxw6D8YVE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
@rerehebat 😭😭😭,0,,2025-07-14T03:43:40.000Z,mnstrtll,https://www.tiktok.com/@prrincessaca/video/7524574696239549704,6943883047184909314,7526778188946834184,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/395f380c65d214ed6bd2824ae514c0c2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1c150e7c&x-expires=1765332000&x-signature=EzepRC0W0KGt711eet5F6CITnrQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
@athaya 😭🙏🏻,0,,2025-07-13T05:37:38.000Z,jepit.badaii,https://www.tiktok.com/@prrincessaca/video/7524574696239549704,6877449360184443905,7526436493183697671,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/8c05f4fe36303cb17d029e674d4a83bc~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f55e4ba1&x-expires=1765332000&x-signature=cVn1RqjPZPESXKMeEHU1umd0SB8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
🤗🤗🤗,0,,2025-07-13T12:26:53.000Z,ayasyhaa,https://www.tiktok.com/@prrincessaca/video/7524574696239549704,82835549743,7526541935177646856,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3b617f5c02c8113f57232acab03043ea~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f53395dd&x-expires=1765332000&x-signature=FsZEoAM2qFLk0IzlwUXV1dnuR3E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
HAHAHSIBENDNDMDJBDND,1,,2025-07-15T11:41:00.000Z,bl00opers,https://www.tiktok.com/@prrincessaca/video/7524574696239549704,6638012541082583042,7527272300774294280,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/59a381416656791db23e366b007959f8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=98a28e3b&x-expires=1765332000&x-signature=4GUsSE01ocsWsDTNhZFxZxK5Gss%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
😭😭👍🏻👍🏻,1,,2025-07-19T12:56:44.000Z,araaureliaa_,https://www.tiktok.com/@prrincessaca/video/7524574696239549704,6851205964991087617,7528776140988465927,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6bda304f707d8743d7c821fd20c28767~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bae9427f&x-expires=1765332000&x-signature=Ggxe3agpZFwyBwPtrXkkD3xfPF4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
🧎‍♀️🧎‍♀️🙏,1,,2025-07-11T09:54:34.000Z,arthaashtng,https://www.tiktok.com/@prrincessaca/video/7524574696239549704,1690212188045426,7525760510404231937,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a107f0cd41494ffee53106b4b1d9b77f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=59fe92aa&x-expires=1765332000&x-signature=9ri1n5ssraY9D7EP7mjVZvAa0mo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8,Netral
BEUH IN ITBBOYS WE TRUST😭,341,,2025-07-11T01:54:30.000Z,salwaaasrg_,https://www.tiktok.com/@prrincessaca/video/7524574696239549704,6915283167318901761,7525636821020263175,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d1eb564f0c69d0802d5df38106e03c0e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=09c63837&x-expires=1765332000&x-signature=EiCXNjH%2Ba7QdWmMXsE39KuWydD0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Positif
KAK IYA LG HAHAHHAHA🙏🏻,0,,2025-08-04T01:47:40.000Z,vanilleises,https://www.tiktok.com/@prrincessaca/video/7524574696239549704,7434804702753801233,7534541083305870087,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/00f2f7b29da413ce88a7e9a6fdbe0df2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0fcb6c28&x-expires=1765332000&x-signature=SWhmfX7WTN1UsmW%2BXRmj4rIn0cs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
trust issue😖🙏🏻,1,,2025-07-29T23:30:44.000Z,shasaa24_,https://www.tiktok.com/@prrincessaca/video/7524574696239549704,7182896638430807042,7532650272709444368,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d675733126c5de7309ef8829c6fe5e99~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=92760d5e&x-expires=1765332000&x-signature=%2BL8thAibbNjakJlWiIeIFRRFTlQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Positif
🙏🏻😮‍💨,3,,2025-07-11T02:41:24.000Z,arthaashtng,https://www.tiktok.com/@prrincessaca/video/7524574696239549704,1690212188045426,7525648868228219656,https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a107f0cd41494ffee53106b4b1d9b77f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9ee55b31&x-expires=1765332000&x-signature=KO2DRJHk9XsU6rK2y2RptcCqx2Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
🙇‍♀️🙇‍♀️,0,,2025-08-30T05:56:07.000Z,jxceiz,https://www.tiktok.com/@prrincessaca/video/7524574696239549704,6941588482226390017,7544253334883287816,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ad2650091380379febee0b4642d3e864~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d4ad6e21&x-expires=1765332000&x-signature=AJOEUYrjsToZC%2F8oI94VRmAE11w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
😭😭🙇🏼‍♀️🙇🏼‍♀️,3,,2025-07-25T11:18:54.000Z,rubby.jane82,https://www.tiktok.com/@prrincessaca/video/7524574696239549704,7041778272090457090,7530977462076064530,https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/0a9273d660f9f00131a8d7787ec188c2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=674b19e6&x-expires=1765332000&x-signature=1KiAn3DcBBHduWqadxpi7yBe%2BUg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,Netral
